mountain_name,district,신고년월일,신고년,신고월,신고일,신고요일,신고시각,신고시,신고분,발생장소_시,발생장소_구,발생장소_동,발생장소_리,현장과의거리,관할구분코드명,사고원인코드명_사고종별,x_4326,y_4326,elevation,slope,STN,WD,WS,GST,GST.1,GST.2,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN.1,RN.2,RN.3,SD,SD.1,SD.2,WC,WP,WW,CA,CA.1,CH,CT,CT.1,CT.2,CT.3,VS,SS,SI,ST,TS,TE,TE.1,TE.2,TE.3,ST.1,WH,BF,IR,IX
계룡산,충남,7/31/2016,2016,7,31,일,오후 7:42:00,19,42,충청남도,공주시,반포면,학봉리,3,,산악기타,127.2200411,36.35988936,494.2156863,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,6/8/2016,2016,6,8,수,오후 1:13:00,13,13,충청남도,공주시,반포면,학봉리,5,관할,산악기타,127.2199686,36.35706701,382.5,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,7/17/2021,2021,7,17,토,오전 10:02:00,10,2,충청남도,공주시,반포면,학봉리,2,관할,기타산악,127.2111011,36.35293398,468.6666667,285,239,7,2.5,-9,-9,-9,1002.1,1012.2,-9,-9,27.8,20.8,66,24.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,4,7,-,-9,-9,-9,2017,0.6,-9,-9,36.3,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/13/2019,2019,9,13,금,오후 5:54:00,17,54,충청남도,공주시,반포면,학봉리,8,관할,실족추락,127.2177315,36.36110928,494.2156863,240,239,7,1.9,-9,-9,-9,1001.4,1012,-9,-9,26.5,16.7,55,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1863,1,-9,-9,30.9,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,8/11/2016,2016,8,11,목,오후 3:26:00,15,26,충청남도,공주시,반포면,상신리,1,관할,일반조난,127.2103856,36.36152527,697.037037,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,1/13/2018,2018,1,13,토,오후 1:56:00,13,56,충청남도,공주시,반포면,상신리,5,관할,기타산악,127.2129364,36.36290135,627.3076923,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,10/12/2018,2018,10,12,금,오후 12:30:00,12,30,충청남도,공주시,반포면,학봉리,2,관할,기타산악,127.2006002,36.35220048,652.8225806,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,11/1/2018,2018,11,1,목,오후 4:29:00,16,29,충청남도,공주시,반포면,학봉리,2.6,관할,기타산악,127.2038705,36.35580867,642.5471698,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,11/2/2019,2019,11,2,토,오후 3:19:00,15,19,충청남도,공주시,반포면,학봉리,4,관할,기타산악,127.2191542,36.35309881,305,160,239,29,0.9,-9,-9,-9,1008.3,1019.3,7,-1.8,18.3,9.6,57,11.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,526,0,-9,-9,23.7,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,10/3/2019,2019,10,3,목,오후 1:13:00,13,13,충청남도,공주시,반포면,학봉리,5,관할,기타산악,127.2160344,36.35740041,382.5,245,239,32,2.5,-9,-9,-9,995.2,1005.8,-9,-9,26.5,18,60,20.6,-9,14.2,14.2,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2849,0.6,-9,-9,30.2,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,11/3/2019,2019,11,3,일,오후 1:32:00,13,32,충청남도,공주시,반포면,학봉리,4,관할,일반조난,127.2158352,36.35304988,355,180,239,7,1.9,-9,-9,-9,1007.7,1018.8,-9,-9,17.1,7.1,52,10.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1510,1,-9,-9,34,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,11/29/2018,2018,11,29,목,오후 3:30:00,15,30,충청남도,공주시,반포면,상신리,4,,일반조난,127.2106592,36.36131841,697.037037,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,1/18/2019,2019,1,18,금,오후 12:02:00,12,2,충청남도,공주시,반포면,학봉리,2,관할,개인질환,127.2172684,36.36203743,494.2156863,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,5/4/2019,2019,5,4,토,오후 4:22:00,16,22,충청남도,공주시,반포면,학봉리,4,,실족추락,127.2036117,36.3522792,571.9642857,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,5/20/2018,2018,5,20,일,오후 8:18:00,20,18,충청남도,공주시,반포면,학봉리,1,관할,기타산악,127.2218248,36.36613212,523.8235294,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,5/20/2018,2018,5,20,일,오후 2:26:00,14,26,충청남도,공주시,계룡면,양화리,2,,일반조난,127.2003938,36.35208638,652.8225806,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,2/8/2014,2014,2,8,토,오전 11:55:00,11,55,충청남도,공주시,반포면,학봉리,5,관할,산악기타,127.2522611,36.36287064,145,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,12/9/2018,2018,12,9,일,오후 1:41:00,13,41,충청남도,공주시,반포면,학봉리,4,,기타산악,127.2115014,36.3530351,355,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,1/21/2018,2018,1,21,일,오전 8:49:00,8,49,충청남도,공주시,반포면,학봉리,1,관할,실족추락,127.2119161,36.35850181,522.5,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,4/17/2019,2019,4,17,수,오후 10:19:00,22,19,충청남도,공주시,반포면,학봉리,0.2,관할,기타산악,127.2516993,36.3636839,146.6666667,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,9/20/2018,2018,9,20,목,오후 2:03:00,14,3,충청남도,공주시,반포면,학봉리,3,관할,기타산악,127.2086111,36.3583301,595.5921053,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,9/22/2018,2018,9,22,토,오후 4:24:00,16,24,충청남도,공주시,반포면,학봉리,8,,개인질환,127.2083996,36.35295584,468.6666667,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,5/14/2019,2019,5,14,화,오전 6:29:00,6,29,충청남도,공주시,계룡면,양화리,4,,기타산악,127.2002802,36.35166031,652.8225806,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,9/25/2021,2021,9,25,토,오전 10:31:00,10,31,충청남도,공주시,반포면,학봉리,2,,탈진·탈수,127.2283962,36.36290164,397.5,215,239,9,1.5,-9,-9,-9,1013.9,1024.3,-9,-9,22.4,16.1,68,18.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,1,67,-,-9,-9,-9,1986,0.8,-9,-9,31.5,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,10/11/2015,2015,10,11,일,오후 1:47:00,13,47,충청남도,공주시,반포면,학봉리,4,관할,산악기타,127.2447206,36.35860855,205,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,4/29/2021,2021,4,29,목,오후 4:20:00,16,20,충청남도,공주시,반포면,학봉리,2,관할,기타산악,127.2324556,36.35661801,256.2820513,185,239,16,2,-9,-9,-9,993.5,1003.8,-9,-9,18.9,5.3,41,8.9,-9,0.3,0.3,-9,-9,-9,-9,-9,-9,-,3,0,-9,-,-9,-9,-9,2015,1,-9,-9,30.1,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,7/22/2021,2021,7,22,목,오전 11:23:00,11,23,충청남도,공주시,반포면,학봉리,2,관할,실족추락,127.2136111,36.3627082,627.3076923,235,239,9,2.3,-9,-9,-9,1001.4,1011.4,-9,-9,30.7,21.1,57,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2146,1,-9,-9,48.8,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,1/20/2021,2021,1,20,수,오후 3:36:00,15,36,충청남도,공주시,반포면,학봉리,2,,일반조난,127.2315285,36.36522875,442.704918,250,239,5,0.9,-9,-9,-9,1017.2,1028.3,7,-3.1,6.5,-12.6,24,2.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,3703,1,-9,-9,5.4,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,2/12/2021,2021,2,12,금,오후 1:51:00,13,51,충청남도,공주시,반포면,학봉리,2,관할,기타산악,127.2183113,36.36243926,494.2156863,240,239,2,1.3,-9,-9,-9,1013.5,1024.3,-9,-9,12.1,-4.1,32,4.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,4830,1,-9,-9,17.9,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/18/2016,2016,9,18,일,오후 1:08:00,13,8,충청남도,공주시,계룡면,양화리,3,관할,산악기타,127.194195,36.34799805,597.9365079,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,6/5/2021,2021,6,5,토,오후 3:14:00,15,14,충청남도,공주시,반포면,온천리,1.5,,기타산악,127.27207,36.366049,264.5744681,225,239,14,2.1,-9,-9,-9,990.3,1000.4,7,-0.6,25.7,17.3,60,19.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,7,1,-9,-,-9,-9,-9,1822,1,-9,-9,43.7,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,4/15/2021,2021,4,15,목,오후 3:30:00,15,30,충청남도,공주시,반포면,학봉리,4,,일반조난,127.2040142,36.35454047,571.9642857,265,239,9,2,-9,-9,-9,1006.3,1016.8,7,-3.4,17.5,-5.7,20,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,4802,1,-9,-9,34.4,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,5/19/2021,2021,5,19,수,오후 7:38:00,19,38,충청남도,공주시,반포면,온천리,13.5,관할,일반조난,127.2641508,36.35148753,240,150,239,32,1.7,-9,-9,-9,999.8,1010,-9,-9,22.8,3.8,29,8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,1,-9,-,-9,-9,-9,3545,0.2,-9,-9,23.7,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,5/23/2015,2015,5,23,토,오전 8:18:00,8,18,충청남도,공주시,반포면,온천리,5,관할,산악기타,127.2589874,36.38821902,161.2857143,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,11/20/2021,2021,11,20,토,오후 5:38:00,17,38,충청남도,공주시,반포면,학봉리,3,관할,탈진·탈수,127.2088486,36.3529875,468.6666667,285,239,36,0.7,-9,-9,-9,1009.8,1020.5,-9,-9,14,4.8,54,8.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1745,0,-9,-9,11.6,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,12/16/2021,2021,12,16,목,오후 5:47:00,17,47,충청남도,공주시,반포면,상신리,10,,일반조난,127.2137524,36.38299431,210.2272727,95,239,34,0.6,-9,-9,-9,1006.2,1017.1,-9,-9,8.3,1.4,62,6.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,10,3,6,-,-9,-9,-9,3477,0,-9,-9,6.4,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,12/11/2021,2021,12,11,토,오후 12:13:00,12,13,충청남도,공주시,반포면,학봉리,1,관할,실족추락,127.2250001,36.36832956,461.1403509,265,239,2,0.8,-9,-9,-9,1016,1027.1,8,-1.1,7.5,6.4,93,9.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,9,7,-,-9,-9,-9,871,0.1,-9,-9,12.9,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,11/19/2021,2021,11,19,금,오후 3:39:00,15,39,충청남도,공주시,반포면,학봉리,1,,기타산악,127.2324556,36.35661801,256.2820513,185,239,18,0.5,-9,-9,-9,1006.4,1016.9,7,-1.8,16.9,9,60,11.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,4,8,-,-9,-9,-9,2239,0.6,-9,-9,19.3,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,11/29/2021,2021,11,29,월,오후 2:00:00,14,0,충청남도,공주시,반포면,학봉리,2.5,관할,실족추락,127.2271906,36.36634733,461.1403509,265,239,11,1.2,-9,-9,-9,1014.8,1025.7,-9,-9,11,2.5,56,7.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,4,45,-,-9,-9,-9,3982,0.7,-9,-9,15.7,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/4/2016,2016,9,4,일,오후 12:03:00,12,3,충청남도,공주시,반포면,학봉리,5,,일반조난,127.2442959,36.34929665,432.5,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,11/13/2021,2021,11,13,토,오후 1:36:00,13,36,충청남도,공주시,반포면,학봉리,3,관할,실족추락,127.2219573,36.36610574,523.8235294,220,239,7,1.9,-9,-9,-9,1007.3,1018,-9,-9,12.4,3.5,55,7.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,1,-9,-,-9,-9,-9,2594,0.9,-9,-9,24,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,11/13/2021,2021,11,13,토,오후 4:49:00,16,49,충청남도,공주시,반포면,학봉리,3,관할,실족추락,127.2092618,36.35249834,468.6666667,285,239,16,1,-9,-9,-9,1006.7,1017.4,-9,-9,13,4.1,55,8.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,3,12,-,-9,-9,-9,3373,0.1,-9,-9,13.6,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,11/8/2014,2014,11,8,토,오전 2:22:00,2,22,충청남도,공주시,반포면,학봉리,1,관할,자살기도(산악),127.2526803,36.36262196,145,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,5/28/2017,2017,5,28,일,오후 2:34:00,14,34,충청남도,공주시,계룡면,중장리,8,타관할,실족추락,127.2076019,36.36008465,697.037037,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,12/4/2021,2021,12,4,토,오후 5:49:00,17,49,충청남도,공주시,반포면,학봉리,3,,탈진·탈수,127.2142959,36.35197845,355,180,239,7,0.7,-9,-9,-9,1015.6,1026.9,-9,-9,1.8,-3,70,4.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1777,0,-9,-9,0,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,12/11/2021,2021,12,11,토,오전 11:05:00,11,5,충청남도,공주시,반포면,학봉리,2,관할,실족추락,127.2582245,36.37152102,122.1428571,45,239,7,1.3,-9,-9,-9,1016.7,1027.8,-9,-9,6.8,6.3,97,9.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,5,4,1,-,-9,-9,-9,833,0,-9,-9,11,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,10/14/2021,2021,10,14,목,오후 6:06:00,18,6,충청남도,공주시,반포면,학봉리,2,,기타산악,127.2182886,36.36070093,494.2156863,240,239,29,1.5,-9,-9,-9,1007.6,1018,2,0.6,21.2,12.5,58,14.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2850,0,-9,-9,19.5,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,10/9/2021,2021,10,9,토,오전 10:25:00,10,25,충청남도,공주시,반포면,상신리,2,관할,실족추락,127.2108294,36.36165966,697.037037,185,239,7,0.6,-9,-9,-9,1012.5,1022.9,-9,-9,22.5,19.2,82,22.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,10,7,35,-,-9,-9,-9,3220,0.1,-9,-9,26.7,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,6/7/2015,2015,6,7,일,오후 2:16:00,14,16,충청남도,공주시,반포면,상신리,5,,산악기타,127.2116463,36.36253777,627.3076923,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,8/3/2019,2019,8,3,토,오전 9:04:00,9,4,충청남도,공주시,반포면,학봉리,7,관할,일반조난,127.2029959,36.35364553,571.9642857,265,239,9,1,-9,-9,-9,1001,1011.5,7,-0.3,28.8,24.3,77,30.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1499,0.3,-9,-9,30.4,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/12/2017,2017,9,12,화,오전 10:45:00,10,45,충청남도,공주시,반포면,학봉리,3,관할,기타산악,127.2315717,36.36062636,315,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,9/19/2021,2021,9,19,일,오후 3:36:00,15,36,충청남도,공주시,반포면,학봉리,3,,개인질환,127.2009295,36.35247208,652.8225806,255,239,11,2.5,-9,-9,-9,1004,1014.1,7,-1.9,26.8,14.8,48,16.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,4,1,-9,-,-9,-9,-9,1873,1,-9,-9,43.6,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,5/4/2017,2017,5,4,목,오전 11:47:00,11,47,충청남도,공주시,반포면,학봉리,3,관할,일반조난,127.2382724,36.35734372,195.8333333,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,7/13/2019,2019,7,13,토,오후 1:20:00,13,20,충청남도,공주시,반포면,상신리,2,관할,실족추락,127.2155639,36.3641673,627.3076923,235,239,34,2,-9,-9,-9,991.3,1001.8,-9,-9,26.6,18.9,63,21.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1924,0.8,-9,-9,34.6,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/12/2015,2015,9,12,토,오후 1:41:00,13,41,충청남도,공주시,계룡면,양화리,0,관할,산악기타,127.2030145,36.35224867,571.9642857,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,11/8/2020,2020,11,8,일,오후 3:28:00,15,28,충청남도,공주시,반포면,학봉리,38.7,관할,실족추락,127.2048278,36.35252765,571.9642857,265,239,34,5,-9,-9,-9,1011.1,1021.9,3,0.2,12.2,-18.6,10,1.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1943,1,-9,-9,19.3,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,1/17/2016,2016,1,17,일,오후 12:20:00,12,20,충청남도,공주시,반포면,온천리,3,관할,개인(급.만성)질환,127.2506612,36.37318267,340.2830189,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,5/7/2016,2016,5,7,토,오후 12:26:00,12,26,충청남도,공주시,반포면,상신리,4,관할,개인(급.만성)질환,127.213901,36.36276896,627.3076923,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,11/1/2015,2015,11,1,일,오후 1:29:00,13,29,충청남도,공주시,반포면,상신리,2,,산악기타,127.2130589,36.36286599,627.3076923,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,8/23/2020,2020,8,23,일,오후 1:21:00,13,21,충청남도,공주시,반포면,학봉리,4,관할,실족추락,127.2250871,36.36874033,461.1403509,265,239,25,1.3,-9,-9,-9,997.8,1008.3,-9,-9,29.8,20,56,23.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,2,11,-,-9,-9,-9,3315,0.9,-9,-9,43,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,6/8/2020,2020,6,8,월,오후 3:49:00,15,49,충청남도,공주시,반포면,학봉리,4,관할,탈진·탈수,127.2093631,36.35247202,468.6666667,285,239,2,1,-9,-9,-9,1002.6,1013.1,7,-1.6,30.8,16.3,42,18.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,1118,1,-9,-9,42.1,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,10/7/2020,2020,10,7,수,오후 5:42:00,17,42,충청남도,공주시,반포면,학봉리,4,관할,기타산악,127.2030399,36.35387976,571.9642857,265,239,36,2.2,-9,-9,-9,1012.8,1023.8,-9,-9,20.5,6.7,41,9.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,9,52,-,-9,-9,-9,2017,0.5,-9,-9,23.7,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,6/14/2020,2020,6,14,일,오전 11:56:00,11,56,충청남도,공주시,반포면,학봉리,6,관할,기타산악,127.2070669,36.35834089,595.5921053,340,239,29,1.6,-9,-9,-9,993.3,1003.9,-9,-9,25.5,21.7,80,26,-9,0.5,0.5,-9,-9,-9,-9,-9,-9,-,10,4,5,-,-9,-9,-9,1860,0,-9,-9,30.9,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,8/27/2017,2017,8,27,일,오후 12:20:00,12,20,충청남도,공주시,반포면,상신리,2.5,관할,일반조난,127.2161423,36.36219718,494.2156863,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,8/31/2019,2019,8,31,토,오후 1:11:00,13,11,충청남도,공주시,반포면,학봉리,4.7,관할,기타산악,127.2120241,36.36091588,627.3076923,235,239,29,1.8,-9,-9,-9,1003.3,1014,-9,-9,25.9,16.1,55,18.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,137,0.8,-9,-9,34.6,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/14/2019,2019,9,14,토,오전 9:56:00,9,56,충청남도,공주시,반포면,학봉리,6,관할,실족추락,127.2341659,36.35890276,195.8333333,80,239,0,0.2,-9,-9,-9,1002.4,1013.3,0,0.5,20.4,17.7,85,20.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1115,0,-9,-9,22.4,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,9/13/2019,2019,9,13,금,오후 5:07:00,17,7,충청남도,공주시,반포면,상신리,7,관할,실족추락,127.2174988,36.36555521,582.7,155,239,7,1.9,-9,-9,-9,1001.4,1012,-9,-9,26.5,16.7,55,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1863,1,-9,-9,30.9,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,5/3/2016,2016,5,3,화,오후 7:08:00,19,8,충청남도,공주시,반포면,학봉리,4,관할,개인(급.만성)질환,127.2296027,36.36322014,315,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,8/18/2019,2019,8,18,일,오후 12:40:00,12,40,충청남도,공주시,반포면,학봉리,5,관할,탈진·탈수,127.236938,36.36222084,285,230,239,20,1.1,-9,-9,-9,997.3,1007.9,8,-0.1,27.1,16,51,18.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1785,1,-9,-9,35.2,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,8/27/2017,2017,8,27,일,오후 3:39:00,15,39,충청남도,공주시,계룡면,중장리,1.5,관할,일반조난,127.2074968,36.36416626,697.037037,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,7/4/2016,2016,7,4,월,오전 9:34:00,9,34,충청남도,공주시,반포면,학봉리,4,관할,일반조난,127.2365976,36.35834915,195.8333333,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계룡산,충남,4/26/2020,2020,4,26,일,오후 4:44:00,16,44,충청남도,공주시,반포면,학봉리,10,,기타산악,127.201879,36.35214606,652.8225806,255,239,34,3.4,-9,-9,-9,1005.5,1016.5,-9,-9,17.4,-8.7,16,3.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,3240,1,-9,-9,27.3,-99,-99,-99,-99,-9,-9,-9,3,2
계룡산,충남,2/26/2020,2020,2,26,수,오후 7:04:00,19,4,충청남도,공주시,반포면,학봉리,4,관할,일반조난,127.2192765,36.35857685,382.5,245,239,32,3,-9,-9,-9,1012.4,1023.9,-9,-9,8,-0.2,56,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1656,0,-9,-9,5,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,6/10/2020,2020,6,10,수,오후 2:54:00,14,54,충청남도,공주시,반포면,학봉리,26.8,관할,기타산악,127.2008227,36.35122774,652.8225806,255,239,9,1.8,-9,-9,-9,996.7,1007.1,-9,-9,31.6,15.9,39,18.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,2,0,-9,-,-9,-9,-9,4126,1,-9,-9,47,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,5/23/2020,2020,5,23,토,오후 8:13:00,20,13,충청남도,공주시,반포면,학봉리,5,,기타산악,127.2013527,36.35153234,652.8225806,255,239,0,0.2,-9,-9,-9,999.2,1010.1,-9,-9,20.5,13.6,65,15.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,7,1,-9,-,-9,-9,-9,1683,0,-9,-9,21.2,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,2/14/2020,2020,2,14,금,오후 6:49:00,18,49,충청남도,공주시,반포면,학봉리,2,관할,일반조난,127.2425154,36.35314831,372.5,305,239,0,0.2,-9,-9,-9,1009,1020.4,3,0.1,10.6,2.6,58,7.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,3015,0,-9,-9,6.6,-99,-99,-99,-99,-9,-9,-9,3,-9
계룡산,충남,3/19/2020,2020,3,19,목,오후 1:54:00,13,54,충청남도,공주시,반포면,상신리,3,관할,기타산악,127.2182462,36.36946675,504.3636364,260,239,29,4.4,-9,-9,-9,996.5,1007.8,-9,-9,10.8,-1.6,42,5.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,1,10,-,-9,-9,-9,2422,0.9,-9,-9,20.8,-99,-99,-99,-99,-9,-9,-9,3,-9
